Time (s),FP1_Filtered,FP2_Filtered
9.71,8203.982771135554,-8507.14854547903
9.72,8200.551376304003,-8507.96484917671
9.72,8195.54044929804,-8510.882479187467
9.72,8190.585354179091,-8514.974073814272
9.73,8186.697830917036,-8519.413908512597
9.73,8184.7959311299865,-8523.325527900943
9.74,8185.523805762611,-8525.978291228794
9.74,8188.267371537324,-8527.233764852832
9.74,8191.327884642699,-8527.445801581456
9.75,8193.457093949448,-8526.881872622604
9.75,8194.513799012222,-8525.618915344625
9.76,8194.492720660357,-8524.051641824004
9.76,8192.993046106974,-8523.010124580787
9.76,8190.199111848117,-8523.077776194345
9.77,8187.483418281158,-8524.02397921276
9.77,8186.270479148664,-8525.054951753118
9.78,8186.842158036055,-8525.347068072486
9.78,8188.777364283387,-8524.23705433542
9.78,8191.824781313492,-8521.367811870956
9.79,8195.594967947276,-8517.083914422927
9.79,8199.07555088444,-8512.492170407257
9.8,8201.460430718113,-8508.756331915127
9.8,8203.121734015589,-8506.376379719135
9.8,8204.847562999576,-8505.310658829028
9.81,8206.330887480408,-8505.516956199775
9.81,8206.248907709323,-8506.996961732844
9.82,8203.643050072822,-8509.491393687664
9.82,8198.38800951877,-8512.583672273056
9.82,8190.56653388454,-8516.073435970273
9.83,8180.528431296248,-8519.86867039753
9.83,8169.689872629673,-8523.529170585956
9.84,8160.209461825902,-8526.315290887253
9.84,8153.430664323185,-8527.759238821685
9.84,8149.25760542764,-8527.893490889684
9.85,8147.134411133214,-8526.942047727745
9.85,8146.695203647569,-8525.214835572757
9.86,8147.173011155344,-8523.395464340883
9.86,8147.285463040906,-8522.44861991838
9.86,8146.547541615685,-8522.8886405493
9.87,8146.158024265074,-8524.30314981407
9.87,8147.997006852213,-8525.739745286695
9.88,8153.231891398734,-8526.3306256625
9.88,8162.252399459635,-8525.475689163468
9.88,8174.999646224397,-8522.900095273517
9.89,8190.343603405726,-8518.96276237578
9.89,8205.65810183683,-8514.697714320733
9.9,8218.134013883895,-8511.139835659806
9.9,8226.55450413777,-8508.614903360043
9.9,8231.315375820448,-8506.825612147313
9.91,8233.25333556641,-8505.37061596836
9.91,8233.408065831416,-8503.861600093782
9.92,8233.537049446635,-8501.79444679846
9.92,8235.508957326916,-8498.85959911624
9.92,8239.838987186227,-8495.447278169062
9.93,8245.55373398217,-8492.496883072747
9.93,8251.56008440251,-8490.783612933961
9.94,8257.323568524744,-8490.588119666496
9.94,8262.19484500318,-8491.953619291056
9.94,8265.222613578113,-8494.790315009865
9.95,8266.142781926379,-8498.628929630691
9.95,8265.72691020558,-8502.720909564094
9.96,8264.650118020072,-8506.645921740776
9.96,8262.76130353937,-8510.571013415492
9.96,8259.992891457578,-8514.741972693428
9.97,8257.235050723377,-8518.969273045566
9.97,8255.646312099545,-8522.744157469797
9.98,8255.734593592446,-8525.529056672958
9.98,8257.786167755185,-8526.712388533659
9.98,8262.490703381498,-8525.632958283473
9.99,8270.161393662695,-8522.067872110438
9.99,8279.743516058996,-8516.584177442302
10.0,8289.592201382231,-8510.125534624784
10.0,8299.082948239047,-8503.386388379486
10.0,8308.669430247377,-8496.849012812447
10.0,8318.626582698664,-8491.210983256002
10.0,8328.678571177938,-8487.334726040828
10.0,8338.679473850205,-8485.785856615414
10.0,8348.550602249561,-8486.69688780256
10.0,8357.440672266659,-8489.934548193083
10.0,8363.99440994756,-8494.952766948501
10.0,8367.796274116505,-8500.506948469323
10.0,8369.773598271557,-8505.043014273475
10.0,8370.960213198721,-8507.637476180214
10.0,8371.730755825818,-8508.363202127217
10.0,8372.534746397421,-8507.709847042988
10.1,8374.351836349946,-8505.998837387964
10.1,8377.72559415416,-8503.464921760951
10.1,8382.026118923613,-8500.489377023483
10.1,8386.283069333149,-8497.46159726512
10.1,8390.115804642675,-8494.655585390497
10.1,8393.236438730102,-8492.456429971475
10.1,8394.769285505741,-8491.411255309155
10.1,8393.98989219657,-8491.723772527917
10.1,8391.351055876803,-8492.858210381579
10.1,8387.971793038152,-8493.921810926142
10.1,8384.4515171654,-8494.32389636767
10.1,8380.955216288583,-8493.89502654512
10.1,8378.023065605952,-8492.676774309311
10.1,8376.218060648016,-8491.0239136865
10.1,8375.085357495629,-8489.759544751934
10.1,8373.49423553336,-8489.714085916487
10.1,8371.127385928366,-8490.983941745884
10.1,8368.810935613972,-8492.878794387922
10.1,8367.351210117098,-8494.560721662145
10.1,8366.973590024092,-8495.447861206647
10.1,8367.994181323304,-8495.109961282378
10.1,8370.900831415285,-8493.309730188515
10.1,8375.240930650221,-8490.353454736816
10.1,8379.290388052275,-8487.054702180347
10.1,8381.448474599816,-8484.129491113517
10.2,8381.391285379179,-8481.830588629153
10.2,8379.503965309732,-8480.223254429571
10.2,8376.05695051747,-8479.418287156937
10.2,8371.62201618906,-8479.309100695016
10.2,8367.506324045979,-8479.44135434201
10.2,8364.780330400707,-8479.494803102247
10.2,8363.221308497612,-8479.68326098568
10.2,8361.968092610197,-8480.355785987673
10.2,8360.820936788872,-8481.353514368324
10.2,8360.105392416623,-8482.04193814483
10.2,8359.67793852147,-8481.828699805126
10.2,8359.05844372363,-8480.405460168598
10.2,8358.325803439802,-8477.76233719035
10.2,8357.844890882798,-8474.456771763136
10.2,8357.13046895828,-8471.790087083233
10.2,8354.99910510372,-8471.180230054912
10.2,8351.026396383228,-8473.128409584933
10.2,8346.00810156561,-8476.946995506692
10.2,8340.838864542651,-8481.421904971447
10.2,8335.833642907239,-8485.442146173353
10.2,8331.364715653008,-8488.13452657383
10.2,8328.136942956697,-8489.027138104662
10.2,8326.278233586452,-8488.412013065723
10.2,8324.929010768561,-8487.256664223494
10.2,8323.294361722346,-8486.490560453774
10.3,8321.441381856117,-8486.497115758068
10.3,8319.54570132063,-8487.296433180603
10.3,8317.1248146158,-8488.79378579745
10.3,8313.792074865589,-8490.598384987463
10.3,8310.199287910847,-8491.966345842164
10.3,8307.403950888654,-8492.343291626652
10.3,8305.692445246645,-8491.857287733676
10.3,8304.760461299467,-8491.039885793069
10.3,8304.592900570113,-8490.247184557355
10.3,8305.250071205885,-8489.613968348996
10.3,8306.110465144831,-8489.324318869029
10.3,8306.378195214855,-8489.48411648078
10.3,8306.305594468442,-8489.79587685054
10.3,8306.988718870358,-8489.771188934872
10.3,8308.905970401082,-8489.303718241597
10.3,8311.493294292964,-8488.73768886638
10.3,8314.140984683767,-8488.399595191013
10.3,8316.587608492688,-8488.407197521823
10.3,8318.13811761799,-8488.923463101015
10.3,8317.586803509103,-8490.164552601673
10.3,8314.506575851676,-8492.020108727256
10.3,8309.920288622448,-8494.010678625553
10.3,8305.256604561273,-8495.7808713912
10.3,8301.331485604624,-8497.345658014598
10.3,8298.725246181859,-8498.71895513319
10.4,8298.204172093598,-8499.628629295526
10.4,8299.94210211575,-8499.792459161923
10.4,8302.949494437034,-8499.164901677546
10.4,8306.115584169434,-8497.68115518857
10.4,8309.382004943032,-8495.08889419627
10.4,8313.144568186653,-8491.40717790153
10.4,8316.989091745863,-8487.37657072131
10.4,8319.938131581423,-8484.103554398602
10.4,8321.634192013476,-8482.327118766732
10.4,8322.348008597262,-8482.23028371284
10.4,8322.052010811927,-8483.697337045869
10.4,8320.529270104127,-8486.291691370852
10.4,8318.383910172268,-8489.06584819348
10.4,8316.918457511338,-8490.918687299616
10.4,8316.807421104257,-8491.34569595333
10.4,8317.70913985583,-8490.644665192498
10.4,8319.289566130485,-8489.411784809901
10.4,8321.670596468408,-8488.140143655366
10.4,8324.592667542749,-8487.254430794967
10.4,8327.128929795823,-8487.035669075643
10.4,8328.79598463793,-8487.286114264522
10.4,8330.223858813144,-8487.375885873158
10.4,8332.222832688576,-8486.809198992392
10.4,8334.910028029784,-8485.488671575768
10.4,8338.299564633217,-8483.320595192847
10.5,8342.932792278647,-8479.990820671917
10.5,8349.043778171757,-8475.494331583744
10.5,8355.595111431838,-8470.664444157579
10.5,8360.974021724507,-8466.833728943222
10.5,8364.314827817607,-8465.039742027915
10.5,8365.481458577502,-8465.667918579478
10.5,8364.314900708821,-8468.500607960055
10.5,8360.952869529778,-8472.683241065972
10.5,8356.66590312929,-8476.838370896585
10.5,8353.290643556325,-8479.770696990063
10.5,8351.698363637845,-8481.220858457255
10.5,8351.522211331669,-8481.73961932977
10.5,8352.25128908075,-8481.898947853113
10.5,8353.638017106192,-8481.894813510404
10.5,8355.0249990108,-8481.767301680542
10.5,8355.407649928662,-8481.524323816879
10.5,8354.599954246787,-8480.990355399457
10.5,8353.525871759994,-8479.977743470343
10.5,8352.960322838027,-8478.789957643019
10.5,8352.728031172845,-8478.2185726638
10.5,8352.500077974537,-8478.827806871788
10.5,8352.497401978426,-8480.46455685541
10.5,8352.803964094628,-8482.584084692395
10.5,8352.765500665508,-8484.746608388
10.5,8351.853799442337,-8486.631177639616
10.6,8350.578186832094,-8487.944663296352
10.6,8349.794481253319,-8488.680975309748
10.6,8349.609173824316,-8489.268281510818
10.6,8349.753636208958,-8490.12379829609
10.6,8350.561525499095,-8491.175295567597
10.6,8352.612359758461,-8492.073773323262
10.6,8355.66145525316,-8492.721586447691
10.6,8358.863538912257,-8493.308955552084
10.6,8361.938879053783,-8493.98863666065
10.6,8365.254233128238,-8494.838593408225
10.6,8368.900014295523,-8495.982357119388
10.6,8372.710571841297,-8497.302615488354
10.6,8377.231092410395,-8498.069164291637
10.6,8383.547249495236,-8497.33671399756
10.6,8391.750398125194,-8494.909640755739
10.6,8400.375744923587,-8491.678026178804
10.6,8407.71484934589,-8488.930981206062
10.6,8412.982738200448,-8487.555466788848
10.6,8416.035039304075,-8487.799822806575
10.6,8417.048703120954,-8489.264996884476
10.6,8417.16552250724,-8490.889466541055
10.6,8418.553432352883,-8491.405950001003
10.6,8422.802910428536,-8490.305444529979
10.6,8429.517202328201,-8488.309817007936
10.6,8436.990646344704,-8486.722142004688
10.7,8443.736090036486,-8486.441860977784
10.7,8448.766676992573,-8487.64767903892
10.7,8451.182230500468,-8489.978287260072
10.7,8450.693221734407,-8492.59300327852
10.7,8448.387590718234,-8494.314729707548
10.7,8445.973967392094,-8494.297200011697
10.7,8444.186177996877,-8492.701443802522
10.7,8442.55352024857,-8490.529741245631
10.7,8440.483592727875,-8488.842020530059
10.7,8437.666682147428,-8488.272008260179
10.7,8433.594765325468,-8488.974309811636
10.7,8427.901638878408,-8490.459649372127
10.7,8421.522331899603,-8491.450721520723
10.7,8416.57871863739,-8490.45855590657
10.7,8414.61814950437,-8486.871014363058
10.7,8415.514619363981,-8481.394986007732
10.7,8418.203943037059,-8475.434917076314
10.7,8421.554904124889,-8470.277662850687
10.7,8424.15079066366,-8466.772657968288
10.7,8424.310010372394,-8465.182246906857
10.7,8421.284460676572,-8464.946793012132
10.7,8415.96369515874,-8464.885130366014
10.7,8409.69195334749,-8464.036367402761
10.7,8402.806134088301,-8462.288702180493
10.7,8394.919054019814,-8460.08858159195
10.8,8386.108726756296,-8457.774967001356
10.8,8377.160693538588,-8455.362366068915
10.8,8369.273326044187,-8452.603154461152
10.8,8364.467861840876,-8448.842729556014
10.8,8365.632534686943,-8443.064660340791
10.8,8374.401183330641,-8434.734662191388
10.8,8388.226270067637,-8424.862513141717
10.8,8400.201876722907,-8416.001846453304
10.8,8402.663455340058,-8410.920765365528
10.8,8391.841300503174,-8410.967670642793
10.8,8370.268268143382,-8415.259851656849
10.8,8345.462956196412,-8421.180083246816
10.8,8325.57195665096,-8425.924060445706
10.8,8314.869872593325,-8428.01599814581
10.8,8312.555138461887,-8427.570163266453
10.8,8315.179359153715,-8425.340982296382
10.8,8319.471309894523,-8421.863143981353
10.8,8323.15161091636,-8417.446444739251
10.8,8324.825922599986,-8412.44074955929
10.8,8324.459348751798,-8407.186261141405
10.8,8323.459252832785,-8402.017068017985
10.8,8323.28711397948,-8397.604886129824
10.8,8324.142411555527,-8395.020529288455
10.8,8325.508588812349,-8395.077118735728
10.8,8327.40341715908,-8397.69154243771
10.9,8330.231886920828,-8402.078909124533
10.9,8333.834486789261,-8407.355795744928
10.9,8337.685927092461,-8412.69509357088
10.9,8341.843350128602,-8417.196216773988
10.9,8346.717106055821,-8420.163225507225
10.9,8351.960448362144,-8421.597291905699
10.9,8356.564973458466,-8422.14723530878
10.9,8360.165339326632,-8422.605700300492
10.9,8363.381329318156,-8423.702821840743
10.9,8366.752626431069,-8426.20391275191
10.9,8370.24914896604,-8430.624336939542
10.9,8374.053414048325,-8436.625457007478
10.9,8378.85124973749,-8442.989352486255
10.9,8384.87980638939,-8448.351306569728
10.9,8391.504663513288,-8451.780251709488
10.9,8398.275946048121,-8452.742028766132
10.9,8405.664164615744,-8451.092280734554
10.9,8414.125072077246,-8447.480405254762
10.9,8423.0658305482,-8443.44936962821
10.9,8431.390820897324,-8440.700055874204
10.9,8438.493381049879,-8440.223652749264
10.9,8444.02190778507,-8442.1473460009
10.9,8447.309061909058,-8446.0290542767
10.9,8448.052391309007,-8450.981574614783
10.9,8447.301030215242,-8455.837339773201
11.0,8446.84488140392,-8459.771319799911
11.0,8447.682813909,-8462.864750629371
11.0,8449.73338834917,-8465.828548956179
11.0,8452.698465469035,-8469.211650424337
11.0,8456.217197046879,-8473.047409263958
11.0,8459.312187392245,-8477.008447202394
11.0,8460.864827946545,-8480.43572169445
11.0,8460.97051860308,-8482.314401502621
11.0,8461.004034731455,-8481.847536324343
11.0,8462.065135649484,-8479.365732117147
11.0,8464.072378864232,-8476.433316554207
11.0,8466.511953415953,-8474.88488783706
11.0,8469.088268180425,-8475.854703733085
11.0,8471.210060206227,-8479.563417048026
11.0,8471.810514061335,-8485.4526443966
11.0,8470.456496325047,-8492.256355261978
11.0,8468.05852852539,-8498.39467610491
11.0,8465.8484671015,-8502.824022013838
11.0,8464.200102471055,-8505.518524138364
11.0,8463.04038411971,-8507.015997203334
11.0,8462.720826965488,-8507.72371515997
11.0,8463.57411701685,-8507.826694301197
11.0,8465.056139238592,-8507.502786248842
11.0,8466.277651821216,-8506.807135370873
11.0,8467.13552810515,-8505.535918051868
11.1,8468.037195699728,-8503.662365503931
11.1,8468.72512468893,-8501.884717751727
11.1,8468.340495110639,-8501.377891506723
11.1,8466.599612658178,-8502.952941747957
11.1,8463.9757573695,-8506.632726828362
11.1,8460.695730337873,-8511.839062274319
11.1,8456.539902298435,-8517.539093271582
11.1,8451.811473700414,-8522.278535736721
11.1,8447.505633214996,-8524.699066995601
11.1,8444.109976985179,-8524.404902132746
11.1,8441.053523277815,-8522.181789156826
11.1,8437.76647765059,-8519.281273682393
11.1,8434.506074370807,-8516.680335031335
11.1,8431.645057464024,-8514.9530118381
11.1,8428.904603599382,-8514.308513344684
11.1,8425.90802893929,-8514.410735814798
11.1,8422.817946784902,-8514.448955404032
11.1,8419.709819691718,-8513.749727540475
11.1,8415.889755102487,-8512.256140381112
11.1,8410.64403838954,-8510.31139081021
11.1,8404.254316681096,-8508.257562073415
11.1,8397.482343429683,-8506.462381789795
11.1,8390.411317971095,-8505.392684671568
11.1,8382.639257744748,-8505.203863604866
11.1,8374.327011259813,-8505.357283764779
11.2,8366.111068010066,-8505.037002690291
11.2,8358.095343905115,-8503.955241580803
11.2,8349.871446459485,-8502.494488381644
11.2,8341.563080159533,-8501.148206306478
11.2,8333.948561269304,-8500.149308836275
11.2,8327.432530152895,-8499.558605477507
11.2,8321.769360693146,-8499.267058286165
11.2,8316.968938049291,-8498.833623135026
11.2,8313.5280425149,-8497.715553639828
11.2,8311.39234317539,-8495.816969971158
11.2,8309.557618250481,-8493.521371997631
11.2,8307.229373774762,-8491.088745571344
11.2,8304.686297213313,-8488.380140214007
11.2,8302.503095830434,-8485.357693618176
11.2,8300.641262490608,-8482.504518030044
11.2,8298.915318203848,-8480.457573503527
11.2,8297.644827113243,-8479.438995501043
11.2,8297.017354619617,-8479.264172381063
11.2,8296.290832187051,-8479.648028686548
11.2,8294.471557876488,-8480.233988702246
11.2,8291.474867217186,-8480.594072662538
11.2,8287.891287408831,-8480.601779134675
11.2,8284.006447392703,-8480.692200714866
11.2,8279.959607889887,-8481.406612738878
11.2,8276.585456204215,-8482.738675580367
11.3,8275.009042381109,-8484.200062464464
11.3,8275.331799956677,-8485.393515099158
11.3,8276.596125644144,-8486.161047349628
11.3,8278.129567898,-8486.283342887293
11.3,8280.072259154245,-8485.53325578757
11.3,8282.50797936115,-8484.14084552385
11.3,8285.082224949017,-8482.841574319216
11.3,8287.800858698902,-8482.310163774153
11.3,8291.26212694445,-8482.76706700894
11.3,8295.582677846556,-8484.117833368573
11.3,8299.873091753054,-8486.040527930327
11.3,8303.349335366727,-8487.767905673196
11.3,8306.303828815255,-8488.222147495424
11.3,8309.419830249717,-8486.790789018727
11.3,8312.800754661188,-8483.902206201412
11.3,8316.337484769758,-8480.6941902141
11.3,8320.365980606093,-8478.300156102056
11.3,8325.070893011638,-8477.538497198806
11.3,8329.663442016426,-8478.848281018314
11.3,8333.06730108495,-8482.035302806675
11.3,8335.22610867685,-8486.169955649522
11.3,8337.00865763693,-8490.095096420484
11.3,8339.144994396758,-8493.049151020292
11.3,8342.145656051718,-8494.66293909672
11.3,8347.013167163139,-8494.625555061679
11.4,8354.87609716647,-8492.810430351614
11.4,8365.673883639032,-8489.711751872153
11.4,8377.983382483251,-8486.368355124761
11.4,8390.30133085969,-8483.75064632519
11.4,8401.778335785628,-8482.407012325988
11.4,8411.696924165553,-8482.597254193088
11.4,8419.34852865059,-8484.330490023509
11.4,8424.974104310224,-8487.162467000448
11.4,8430.064481528685,-8490.34660767469
11.4,8436.176466731917,-8493.427449091289
